Date,Equity,phase
2023-03-31,12904492.195264546,IS
2023-04-03,12904492.195264546,IS
2023-04-04,12904492.195264546,IS
2023-04-05,12904492.195264546,IS
2023-04-06,12904492.195264546,IS
2023-04-10,12904492.195264546,IS
2023-04-11,12904492.195264546,IS
2023-04-12,12904492.195264546,IS
2023-04-13,12904492.195264546,IS
2023-04-14,12904492.195264546,IS
2023-04-17,12904492.195264546,IS
2023-04-18,12904492.195264546,IS
2023-04-26,12904492.195264546,IS
2023-04-27,12904492.195264546,IS
2023-04-28,12904492.195264546,IS
2023-05-02,12904492.195264546,IS
2023-05-03,12904492.195264546,IS
2023-05-04,12904492.195264546,IS
2023-05-05,12904492.195264546,IS
2023-05-08,12904492.195264546,IS
2023-05-09,12874295.173256189,IS
2023-05-10,12936557.673256189,IS
2023-05-11,12998821.735756189,IS
2023-05-12,12749770.954506189,IS
2023-05-15,12874295.173256189,IS
2023-05-16,12724865.485756189,IS
2023-05-17,12749770.954506189,IS
2023-05-19,12936557.673256189,IS
2023-05-22,13265911.39969787,IS
2023-05-23,13265911.39969787,IS
2023-05-24,13265911.39969787,IS
2023-05-25,13265911.39969787,IS
2023-05-26,13265911.39969787,IS
2023-05-29,13265911.39969787,IS
2023-05-30,13265911.39969787,IS
2023-05-31,13265911.39969787,IS
2023-06-05,13265911.39969787,IS
2023-06-06,13265911.39969787,IS
2023-06-07,13265911.39969787,IS
2023-06-08,13265911.39969787,IS
2023-06-09,13265911.39969787,IS
2023-06-12,13265911.39969787,IS
2023-06-13,13265911.39969787,IS
2023-06-14,13265911.39969787,IS
2023-06-15,13265911.39969787,IS
2023-06-16,13265911.39969787,IS
2023-06-19,13265911.39969787,IS
2023-06-20,13265911.39969787,IS
2023-06-21,13265911.39969787,IS
2023-06-22,13265911.39969787,IS
2023-06-23,13265911.39969787,IS
2023-06-26,13265911.39969787,IS
2023-06-27,13265911.39969787,IS
2023-07-03,13265911.39969787,IS
2023-07-04,13265911.39969787,IS
2023-07-05,13265911.39969787,IS
2023-07-06,13265911.39969787,IS
2023-07-07,13265911.39969787,IS
2023-07-10,13265911.39969787,IS
2023-07-11,13265911.39969787,IS
2023-07-12,13265911.39969787,IS
2023-07-13,13265911.39969787,IS
2023-07-14,13265911.39969787,IS
2023-07-17,13265911.39969787,IS
2023-07-18,13265911.39969787,IS
2023-07-20,13265911.39969787,IS
2023-07-21,13265911.39969787,IS
2023-07-24,13265911.39969787,IS
2023-07-25,13265911.39969787,IS
2023-07-26,13265911.39969787,IS
2023-07-27,13265911.39969787,IS
2023-07-28,13265911.39969787,IS
2023-07-31,13265911.39969787,IS
2023-08-01,13265911.39969787,IS
2023-08-02,13265911.39969787,IS
2023-08-03,13265911.39969787,IS
2023-08-04,13265911.39969787,IS
2023-08-07,13265911.39969787,IS
2023-08-08,13265911.39969787,IS
2023-08-09,13265911.39969787,IS
2023-08-10,13265911.39969787,IS
2023-08-11,13265911.39969787,IS
2023-08-14,13265911.39969787,IS
2023-08-15,13265911.39969787,IS
2023-08-16,13265911.39969787,IS
2023-08-18,13265911.39969787,IS
2023-08-21,13265911.39969787,IS
2023-08-22,13265911.39969787,IS
2023-08-23,13265911.39969787,IS
2023-08-24,13265911.39969787,IS
2023-08-25,13265911.39969787,IS
2023-08-28,13265911.39969787,IS
2023-08-29,13265911.39969787,IS
2023-08-30,13265911.39969787,IS
2023-08-31,13265911.39969787,IS
2023-09-01,13265911.39969787,IS
2023-09-04,13265911.39969787,IS
2023-09-05,13265911.39969787,IS
2023-09-06,13265911.39969787,IS
2023-09-07,13265911.39969787,IS
2023-09-08,13265911.39969787,IS
2023-09-11,13265911.39969787,IS
2023-09-12,13265911.39969787,IS
2023-09-13,13265911.39969787,IS
2023-09-14,13265911.39969787,IS
2023-09-15,13265911.39969787,IS
2023-09-18,13265911.39969787,IS
2023-09-19,13265911.39969787,IS
2023-09-20,13265911.39969787,IS
2023-09-21,13265911.39969787,IS
2023-09-22,13265911.39969787,IS
2023-09-25,13265911.39969787,IS
2023-09-26,13265911.39969787,IS
2023-09-27,13265911.39969787,IS
2023-09-29,13265911.39969787,IS
2023-10-02,13265911.39969787,IS
2023-10-03,13265911.39969787,IS
2023-10-04,13265911.39969787,IS
2023-10-05,13265911.39969787,IS
2023-10-06,13265911.39969787,IS
2023-10-09,13265911.39969787,IS
2023-10-10,13265911.39969787,IS
2023-10-11,13265911.39969787,IS
2023-10-12,13265911.39969787,IS
2023-10-13,13265911.39969787,IS
2023-10-16,13265911.39969787,IS
2023-10-17,13265911.39969787,IS
2023-10-18,13234210.129173094,IS
2023-10-19,12952081.76003247,IS
2023-10-20,13008507.15065747,IS
2023-10-23,12839229.562766844,IS
2023-10-24,13008507.15065747,IS
2023-10-25,13234210.129173094,IS
2023-10-26,12895654.953391844,IS
2023-10-27,12895654.953391844,IS
2023-10-30,12952081.76003247,IS
2023-10-31,12839229.562766844,IS
2023-11-01,12782802.75612622,IS
2023-11-02,13301804.163323473,IS
2023-11-03,13301804.163323473,IS
2023-11-06,13301804.163323473,IS
2023-11-07,13301804.163323473,IS
2023-11-08,13301804.163323473,IS
2023-11-09,13301804.163323473,IS
