,Close,Equity
2023-12-06,7903.0986328125,11508167.863994325
2023-12-07,7925.55078125,11508167.863994325
2023-12-08,7858.1943359375,11508167.863994325
2023-12-11,7858.1943359375,11508167.863994325
2023-12-12,7813.29052734375,11508167.863994325
2023-12-13,7790.83837890625,11508167.863994325
2023-12-14,8127.6181640625,11508167.863994325
2023-12-15,8284.7822265625,11508167.863994325
2023-12-18,8262.330078125,11508167.863994325
2023-12-19,8307.234375,11508167.863994325
2023-12-20,8352.1376953125,11508167.863994325
2023-12-21,8374.5908203125,11508167.863994325
2023-12-22,8374.5908203125,11508167.863994325
2023-12-27,8419.4931640625,11508167.863994325
2023-12-28,8441.947265625,11508167.863994325
2023-12-29,8441.947265625,11508167.863994325
2024-01-02,8464.3984375,11508167.863994325
2024-01-03,8397.0419921875,11508167.863994325
2024-01-04,8509.302734375,11508167.863994325
2024-01-05,8599.1103515625,11508167.863994325
2024-01-08,8599.1103515625,11508167.863994325
2024-01-09,8644.0146484375,11508167.863994325
2024-01-10,8576.658203125,11508167.863994325
2024-02-21,8958.341796875,11508167.863994325
2024-02-22,8868.533203125,11508167.863994325
2024-02-23,8823.62890625,11508167.863994325
2024-02-26,8801.1787109375,11508167.863994325
2024-02-27,8868.533203125,11508167.863994325
2024-02-28,8980.794921875,11508167.863994325
2024-02-29,8868.533203125,11508167.863994325
2024-03-01,8823.62890625,11508167.863994325
2024-03-04,8756.2734375,11508167.863994325
2024-03-05,8801.1787109375,11508167.863994325
2024-03-06,8935.8896484375,11508167.863994325
2024-03-07,9093.052734375,11508167.863994325
2024-03-08,9115.5068359375,11508167.863994325
2024-03-13,8980.794921875,11508167.863994325
2024-03-14,9272.669921875,11508167.863994325
2024-03-15,9115.5068359375,11508167.863994325
